timestamp,resource_type,priority,system_load,available_resources,queue_length,user_role,duration,success,resource_id,predicted_load,allocation_time
2026-01-01 10:12:00,GPU,Low,73,3,12,user,31,1,GPU-Node-40,96,366
2026-01-01 10:14:00,GPU,Medium,60,3,13,user,28,1,GPU-Node-50,97,318
2026-01-01 10:16:00,GPU,Low,67,2,7,user,36,1,GPU-Node-35,88,325
2026-01-01 10:18:00,CPU,High,59,8,8,user,13,1,CPU-Node-22,64,296
2026-01-01 10:20:00,CPU,Medium,85,7,23,user,25,0,CPU-Node-36,100,563
2026-01-01 10:22:00,CPU,Medium,55,9,10,user,29,1,CPU-Node-25,71,311
2026-01-01 10:24:00,CPU,Medium,79,6,14,user,33,1,CPU-Node-22,100,433
2026-01-01 10:26:00,GPU,Medium,79,2,17,user,37,0,GPU-Node-44,100,476
2026-01-01 10:28:00,GPU,Low,74,4,14,user,32,1,GPU-Node-6,100,414
2026-01-01 10:30:00,CPU,High,74,4,12,user,36,1,CPU-Node-31,100,408
2026-01-01 10:32:00,CPU,Low,79,9,19,user,26,0,CPU-Node-21,100,505
2026-01-01 10:34:00,GPU,Medium,90,3,19,user,39,0,GPU-Node-40,100,525
2026-01-01 10:36:00,GPU,Low,78,0,15,user,23,0,GPU-Node-26,100,407
2026-01-01 10:38:00,GPU,High,92,2,16,user,41,0,GPU-Node-15,100,517
2026-01-01 10:40:00,GPU,Medium,77,3,16,user,36,0,GPU-Node-4,100,458
2026-01-01 10:42:00,CPU,Low,63,8,14,admin,10,1,CPU-Node-26,84,383
2026-01-01 10:44:00,CPU,Medium,68,9,8,admin,40,1,CPU-Node-44,85,322
2026-01-01 10:46:00,GPU,Medium,94,2,20,user,35,0,GPU-Node-33,100,504
2026-01-01 10:48:00,GPU,Low,77,2,12,user,30,1,GPU-Node-46,99,380
2026-01-01 10:50:00,GPU,Medium,80,2,19,user,54,0,GPU-Node-24,100,479
2026-01-01 10:52:00,GPU,Medium,72,2,15,user,34,1,GPU-Node-10,99,406
2026-01-01 10:54:00,GPU,High,98,0,17,user,18,0,GPU-Node-19,100,514
2026-01-01 10:56:00,CPU,Medium,79,10,18,user,38,0,CPU-Node-10,100,479
2026-01-01 10:58:00,GPU,Low,90,1,19,user,35,0,GPU-Node-50,100,575
2026-01-01 11:00:00,CPU,Medium,71,8,14,user,28,1,CPU-Node-3,94,414
2026-01-01 11:02:00,CPU,High,65,7,12,admin,19,1,CPU-Node-50,88,334
2026-01-01 11:04:00,CPU,High,79,10,16,user,28,0,CPU-Node-17,100,442
2026-01-01 11:06:00,CPU,Medium,70,12,12,user,16,1,CPU-Node-47,91,385
2026-01-01 11:08:00,CPU,Medium,76,8,13,admin,27,1,CPU-Node-31,96,415
2026-01-01 11:10:00,GPU,Medium,73,0,16,user,35,0,GPU-Node-22,100,444
2026-01-01 11:12:00,CPU,Low,84,6,18,user,28,0,CPU-Node-49,100,477
2026-01-01 11:14:00,GPU,Medium,79,1,18,user,41,0,GPU-Node-35,100,496
2026-01-01 11:16:00,GPU,Medium,67,1,10,user,26,1,GPU-Node-31,92,319
2026-01-01 11:18:00,CPU,Low,83,7,16,user,26,0,CPU-Node-40,100,439
2026-01-01 11:20:00,CPU,High,97,5,14,user,14,1,CPU-Node-12,100,460
2026-01-01 11:22:00,CPU,Medium,80,3,19,user,33,0,CPU-Node-10,100,469
2026-01-01 11:24:00,CPU,Low,76,7,11,user,23,1,CPU-Node-20,96,389
2026-01-01 11:26:00,GPU,High,67,3,8,admin,27,1,GPU-Node-25,76,308
2026-01-01 11:28:00,GPU,Medium,73,1,21,user,35,0,GPU-Node-4,100,505
2026-01-01 11:30:00,GPU,High,67,0,8,user,30,0,GPU-Node-47,81,239
2026-01-01 11:32:00,GPU,Low,83,2,12,user,45,1,GPU-Node-19,100,412
2026-01-01 11:34:00,GPU,Low,65,3,4,user,47,1,GPU-Node-42,71,224
2026-01-01 11:36:00,CPU,Low,69,11,10,admin,13,1,CPU-Node-30,90,334
2026-01-01 11:38:00,GPU,High,72,1,16,admin,27,1,GPU-Node-45,100,411
2026-01-01 11:40:00,GPU,High,65,2,15,user,38,1,GPU-Node-30,100,400
2026-01-01 11:42:00,CPU,High,60,6,12,user,20,1,CPU-Node-8,82,351
2026-01-01 11:44:00,CPU,High,67,13,16,user,37,0,CPU-Node-8,100,437
2026-01-01 11:46:00,CPU,Low,57,6,11,user,26,1,CPU-Node-11,76,323
2026-01-01 11:48:00,CPU,Low,65,10,17,user,47,0,CPU-Node-32,100,446
2026-01-01 11:50:00,CPU,Low,69,8,14,user,35,1,CPU-Node-48,96,418
2026-01-01 11:52:00,CPU,Medium,80,6,15,admin,19,1,CPU-Node-45,100,390
2026-01-01 11:54:00,CPU,High,84,8,15,user,45,1,CPU-Node-18,100,422
2026-01-01 11:56:00,GPU,Medium,83,2,17,user,52,0,GPU-Node-14,100,473
2026-01-01 11:58:00,GPU,High,77,2,13,user,31,1,GPU-Node-45,100,425
2026-01-01 12:00:00,CPU,Medium,62,6,13,user,30,1,CPU-Node-32,79,364
2026-01-01 12:02:00,CPU,Low,78,11,18,user,24,0,CPU-Node-26,100,450
2026-01-01 12:04:00,CPU,Medium,55,10,10,user,24,1,CPU-Node-37,76,282
2026-01-01 12:06:00,GPU,Medium,75,0,15,user,29,0,GPU-Node-22,97,413
2026-01-01 12:08:00,GPU,Low,78,1,16,user,11,0,GPU-Node-44,100,408
2026-01-01 12:10:00,GPU,Medium,74,3,17,user,39,0,GPU-Node-28,100,455
2026-01-01 12:12:00,CPU,High,72,10,13,user,32,1,CPU-Node-30,99,386
2026-01-01 12:14:00,CPU,High,72,9,17,user,35,0,CPU-Node-28,100,463
2026-01-01 12:16:00,GPU,High,67,3,12,user,30,1,GPU-Node-18,87,354
2026-01-01 12:18:00,CPU,High,69,9,13,admin,24,1,CPU-Node-2,90,381
2026-01-01 12:20:00,CPU,Medium,79,9,11,user,42,1,CPU-Node-21,100,381
2026-01-01 12:22:00,GPU,High,83,1,15,user,23,1,GPU-Node-27,100,481
2026-01-01 12:24:00,CPU,High,69,3,13,user,37,1,CPU-Node-37,95,375
2026-01-01 12:26:00,GPU,Medium,75,1,17,user,52,0,GPU-Node-35,100,420
2026-01-01 12:28:00,CPU,Low,63,10,11,user,45,1,CPU-Node-32,86,358
2026-01-01 12:30:00,CPU,Medium,66,12,11,user,31,1,CPU-Node-7,80,366
2026-01-01 12:32:00,CPU,Medium,82,8,16,user,13,0,CPU-Node-30,100,466
2026-01-01 12:34:00,GPU,Medium,80,0,11,user,30,0,GPU-Node-34,98,355
2026-01-01 12:36:00,CPU,Medium,70,9,15,user,35,1,CPU-Node-9,100,409
2026-01-01 12:38:00,CPU,Low,82,4,14,user,30,1,CPU-Node-23,100,422
2026-01-01 12:40:00,CPU,Medium,93,3,16,admin,26,0,CPU-Node-45,100,473
2026-01-01 12:42:00,CPU,Low,65,9,15,user,33,1,CPU-Node-20,98,411
2026-01-01 12:44:00,GPU,Medium,78,2,11,user,32,1,GPU-Node-26,96,367
2026-01-01 12:46:00,GPU,Low,72,1,11,user,24,1,GPU-Node-25,91,375
2026-01-01 12:48:00,GPU,Medium,80,2,15,admin,41,1,GPU-Node-45,100,465
2026-01-01 12:50:00,CPU,Low,49,8,12,user,28,1,CPU-Node-47,77,356
2026-01-01 12:52:00,CPU,Low,86,10,18,admin,15,0,CPU-Node-9,100,507
2026-01-01 12:54:00,CPU,High,73,7,13,admin,43,1,CPU-Node-24,100,421
2026-01-01 12:56:00,CPU,Low,79,9,12,user,30,1,CPU-Node-48,100,416
2026-01-01 12:58:00,GPU,High,71,1,22,user,30,0,GPU-Node-11,100,559
2026-01-01 13:00:00,GPU,High,65,1,11,admin,21,1,GPU-Node-10,93,351
2026-01-01 13:02:00,CPU,Medium,92,10,17,user,42,0,CPU-Node-24,100,515
2026-01-01 13:04:00,CPU,Low,82,8,19,user,24,0,CPU-Node-23,100,473
2026-01-01 13:06:00,CPU,Medium,63,10,8,user,32,1,CPU-Node-1,73,298
2026-01-01 13:08:00,CPU,High,76,9,21,user,31,0,CPU-Node-44,100,465
2026-01-01 13:10:00,CPU,Medium,81,4,16,user,28,0,CPU-Node-49,100,438
2026-01-01 13:12:00,CPU,High,67,1,10,user,23,1,CPU-Node-4,86,360
2026-01-01 13:14:00,GPU,Medium,65,2,15,user,23,1,GPU-Node-13,98,408
2026-01-01 13:16:00,CPU,High,63,10,14,user,28,1,CPU-Node-46,89,372
2026-01-01 13:18:00,CPU,Medium,74,8,14,admin,17,1,CPU-Node-21,100,430
2026-01-01 13:20:00,CPU,High,81,6,21,user,26,0,CPU-Node-11,100,524
2026-01-01 13:22:00,CPU,Low,84,7,16,admin,28,0,CPU-Node-43,100,457
2026-01-01 13:24:00,GPU,Low,84,0,16,user,18,0,GPU-Node-8,100,491
2026-01-01 13:26:00,CPU,High,62,8,7,user,42,1,CPU-Node-11,78,267
2026-01-01 13:28:00,CPU,Medium,84,4,19,user,35,0,CPU-Node-48,100,477
2026-01-01 13:30:00,GPU,Low,83,1,25,user,33,0,GPU-Node-13,100,598
2026-01-01 13:32:00,GPU,Medium,52,2,7,user,39,1,GPU-Node-15,65,276
2026-01-01 13:34:00,GPU,Medium,68,0,12,user,15,0,GPU-Node-10,92,327
2026-01-01 13:36:00,CPU,Low,82,5,15,user,25,1,CPU-Node-11,100,446
2026-01-01 13:38:00,GPU,Medium,71,2,17,user,28,0,GPU-Node-13,100,461
2026-01-01 13:40:00,CPU,Low,70,10,13,user,53,1,CPU-Node-48,100,368
2026-01-01 13:42:00,GPU,Low,70,2,14,user,40,1,GPU-Node-12,98,427
2026-01-01 13:44:00,CPU,Low,67,7,20,admin,21,0,CPU-Node-21,100,486
2026-01-01 13:46:00,CPU,Low,86,5,23,user,49,0,CPU-Node-6,100,546
2026-01-01 13:48:00,CPU,High,74,6,17,user,38,0,CPU-Node-26,100,466
2026-01-01 13:50:00,GPU,Medium,72,3,5,admin,28,1,GPU-Node-6,87,248
2026-01-01 13:52:00,CPU,Medium,60,5,9,user,37,1,CPU-Node-48,75,308
2026-01-01 13:54:00,GPU,Medium,75,2,14,admin,10,1,GPU-Node-38,100,386
2026-01-01 13:56:00,GPU,Low,87,1,16,user,27,0,GPU-Node-17,100,468
2026-01-01 13:58:00,CPU,High,65,5,11,admin,30,1,CPU-Node-21,86,350
2026-01-01 14:00:00,GPU,High,78,0,16,user,34,0,GPU-Node-47,100,441
2026-01-01 14:02:00,CPU,Medium,81,2,15,user,22,1,CPU-Node-36,100,464
2026-01-01 14:04:00,GPU,High,60,0,10,user,33,0,GPU-Node-21,81,330
2026-01-01 14:06:00,CPU,Medium,77,9,17,user,20,0,CPU-Node-5,100,453
2026-01-01 14:08:00,CPU,Medium,92,6,20,user,43,0,CPU-Node-11,100,501
2026-01-01 14:10:00,CPU,Low,73,8,15,user,37,1,CPU-Node-44,100,410
2026-01-01 14:12:00,CPU,Medium,69,10,16,admin,42,0,CPU-Node-32,100,427
2026-01-01 14:14:00,CPU,Medium,83,6,14,user,34,1,CPU-Node-36,100,447
2026-01-01 14:16:00,GPU,Medium,91,1,20,user,30,0,GPU-Node-9,100,545
2026-01-01 14:18:00,CPU,Medium,79,11,14,user,31,1,CPU-Node-23,98,414
2026-01-01 14:20:00,CPU,Low,81,4,19,user,11,0,CPU-Node-5,100,526
2026-01-01 14:22:00,GPU,Low,74,0,8,admin,39,0,GPU-Node-18,89,309
2026-01-01 14:24:00,GPU,Medium,92,2,14,user,31,1,GPU-Node-43,100,418
2026-01-01 14:26:00,CPU,Low,90,5,19,user,31,0,CPU-Node-35,100,488
2026-01-01 14:28:00,GPU,Medium,71,0,13,admin,28,0,GPU-Node-11,87,411
2026-01-01 14:30:00,GPU,High,68,0,15,admin,25,0,GPU-Node-43,92,417
2026-01-01 14:32:00,CPU,High,64,3,18,user,41,0,CPU-Node-44,100,492
2026-01-01 14:34:00,CPU,Low,97,7,15,user,31,1,CPU-Node-14,100,489
2026-01-01 14:36:00,CPU,Low,88,8,12,user,28,1,CPU-Node-48,100,416
2026-01-01 14:38:00,CPU,Low,74,7,19,user,31,0,CPU-Node-4,100,482
2026-01-01 14:40:00,CPU,Low,80,4,11,user,27,1,CPU-Node-49,100,369
2026-01-01 14:42:00,CPU,Medium,56,11,13,admin,41,1,CPU-Node-32,82,371
2026-01-01 14:44:00,CPU,Medium,100,11,21,user,27,0,CPU-Node-14,100,562
2026-01-01 14:46:00,CPU,Medium,79,7,17,user,12,0,CPU-Node-10,100,505
2026-01-01 14:48:00,GPU,Low,82,2,20,user,13,0,GPU-Node-34,100,500
2026-01-01 14:50:00,CPU,High,87,4,20,user,41,0,CPU-Node-10,100,508
2026-01-01 14:52:00,CPU,Medium,73,9,16,user,34,0,CPU-Node-15,100,412
2026-01-01 14:54:00,CPU,High,89,9,21,admin,24,1,CPU-Node-43,100,532
2026-01-01 14:56:00,CPU,Medium,64,5,18,user,27,0,CPU-Node-3,97,445
2026-01-01 14:58:00,GPU,Low,83,1,19,user,18,0,GPU-Node-2,100,455
2026-01-01 15:00:00,CPU,High,73,8,16,user,25,0,CPU-Node-15,95,410
2026-01-01 15:02:00,CPU,High,85,8,12,user,35,1,CPU-Node-48,100,370
2026-01-01 15:04:00,CPU,High,65,8,16,user,40,0,CPU-Node-47,96,436
2026-01-01 15:06:00,CPU,High,83,12,9,user,27,1,CPU-Node-37,89,363
2026-01-01 15:08:00,CPU,High,79,11,16,user,32,0,CPU-Node-4,100,454
2026-01-01 15:10:00,CPU,Low,76,8,16,user,36,0,CPU-Node-32,100,441
2026-01-01 15:12:00,CPU,High,100,12,19,user,24,0,CPU-Node-10,100,535
2026-01-01 15:14:00,GPU,Low,73,3,17,user,35,0,GPU-Node-50,100,442
2026-01-01 15:16:00,GPU,Low,63,1,16,user,24,0,GPU-Node-34,87,429
2026-01-01 15:18:00,CPU,High,64,8,6,admin,29,1,CPU-Node-41,76,285
2026-01-01 15:20:00,GPU,Medium,74,3,13,user,35,1,GPU-Node-23,96,405
2026-01-01 15:22:00,GPU,High,66,3,11,admin,29,1,GPU-Node-21,89,347
2026-01-01 15:24:00,CPU,Medium,62,7,13,user,33,1,CPU-Node-28,86,359
2026-01-01 15:26:00,GPU,Medium,71,2,14,user,24,1,GPU-Node-38,99,416
2026-01-01 15:28:00,CPU,Low,91,7,17,user,30,0,CPU-Node-17,100,491
2026-01-01 15:30:00,GPU,Low,79,1,18,user,20,0,GPU-Node-18,100,445
2026-01-01 15:32:00,CPU,Medium,79,8,17,user,44,0,CPU-Node-1,100,473
2026-01-01 15:34:00,CPU,Medium,69,14,12,user,26,1,CPU-Node-45,83,321
2026-01-01 15:36:00,CPU,High,82,7,11,user,18,1,CPU-Node-20,99,415
2026-01-01 15:38:00,CPU,Medium,71,8,7,admin,27,1,CPU-Node-5,84,261
2026-01-01 15:40:00,GPU,Medium,84,2,21,user,20,0,GPU-Node-9,100,550
2026-01-01 15:42:00,GPU,High,81,2,12,user,40,1,GPU-Node-27,100,400
2026-01-01 15:44:00,GPU,High,81,3,17,admin,29,1,GPU-Node-25,100,486
2026-01-01 15:46:00,GPU,Low,67,2,14,user,18,1,GPU-Node-14,91,414
2026-01-01 15:48:00,CPU,Low,84,11,15,user,35,1,CPU-Node-31,100,466
2026-01-01 15:50:00,GPU,Low,75,1,14,user,29,1,GPU-Node-9,100,425
2026-01-01 15:52:00,GPU,Medium,74,0,9,user,26,0,GPU-Node-34,95,299
2026-01-01 15:54:00,CPU,Low,62,9,10,user,40,1,CPU-Node-37,85,320
2026-01-01 15:56:00,GPU,Medium,72,2,16,user,40,0,GPU-Node-30,100,444
2026-01-01 15:58:00,GPU,Low,77,2,13,user,44,1,GPU-Node-33,96,374
2026-01-01 16:00:00,GPU,High,68,0,12,user,35,0,GPU-Node-17,81,357
2026-01-01 16:02:00,CPU,High,94,8,19,user,30,0,CPU-Node-14,100,509
2026-01-01 16:04:00,CPU,Medium,66,7,21,user,37,0,CPU-Node-41,100,453
2026-01-01 16:06:00,CPU,High,64,4,11,user,32,1,CPU-Node-3,87,344
2026-01-01 16:08:00,CPU,Medium,67,11,12,user,20,1,CPU-Node-5,98,371
2026-01-01 16:10:00,CPU,Low,86,9,17,admin,20,0,CPU-Node-27,100,483
2026-01-01 16:12:00,GPU,High,76,1,15,user,37,1,GPU-Node-43,97,409
2026-01-01 16:14:00,CPU,Medium,79,6,13,user,45,1,CPU-Node-4,100,414
2026-01-01 16:16:00,CPU,Low,74,5,12,user,39,1,CPU-Node-19,98,378
2026-01-01 16:18:00,CPU,Medium,88,5,17,user,41,0,CPU-Node-23,100,492
2026-01-01 16:20:00,CPU,Low,75,6,18,user,28,0,CPU-Node-13,100,447
2026-01-01 16:22:00,GPU,High,78,2,18,user,65,0,GPU-Node-25,100,492
2026-01-01 16:24:00,CPU,Medium,71,5,15,admin,22,1,CPU-Node-27,100,408
2026-01-01 16:26:00,GPU,Medium,80,0,15,user,10,0,GPU-Node-44,100,408
2026-01-01 16:28:00,CPU,Medium,68,7,10,user,26,1,CPU-Node-7,78,328
2026-01-01 16:30:00,GPU,Low,73,2,21,user,29,0,GPU-Node-41,100,529
2026-01-01 16:32:00,CPU,Low,68,7,14,user,30,1,CPU-Node-50,95,375
2026-01-01 16:34:00,CPU,High,63,6,14,user,28,1,CPU-Node-49,85,370
2026-01-01 16:36:00,GPU,Low,82,1,17,user,22,0,GPU-Node-30,100,471
2026-01-01 16:38:00,CPU,Low,77,7,13,user,12,1,CPU-Node-50,100,451
2026-01-01 16:40:00,GPU,High,61,2,11,user,44,1,GPU-Node-5,71,323
2026-01-01 16:42:00,GPU,Medium,72,0,19,user,32,0,GPU-Node-20,100,495
2026-01-01 16:44:00,CPU,Low,84,5,12,user,17,1,CPU-Node-30,100,407
2026-01-01 16:46:00,CPU,High,77,5,10,user,35,1,CPU-Node-36,99,368
2026-01-01 16:48:00,CPU,Medium,67,4,10,admin,36,1,CPU-Node-31,86,331
2026-01-01 16:50:00,CPU,High,78,9,9,user,19,1,CPU-Node-12,93,323
2026-01-01 16:52:00,CPU,Medium,92,6,17,user,20,0,CPU-Node-13,100,513
2026-01-01 16:54:00,GPU,Low,86,1,14,user,37,0,GPU-Node-40,100,454
2026-01-01 16:56:00,GPU,Medium,53,2,12,user,21,1,GPU-Node-26,80,314
2026-01-01 16:58:00,CPU,High,93,10,15,user,5,1,CPU-Node-31,100,466
2026-01-01 17:00:00,CPU,Medium,67,7,13,user,23,1,CPU-Node-14,92,384
2026-01-01 17:02:00,GPU,High,72,0,9,user,49,0,GPU-Node-36,82,344
2026-01-01 17:04:00,CPU,Medium,85,3,21,user,16,0,CPU-Node-41,100,494
2026-01-01 17:06:00,CPU,Low,69,6,9,user,33,1,CPU-Node-13,89,357
2026-01-01 17:08:00,GPU,Medium,78,2,15,user,38,1,GPU-Node-32,100,449
2026-01-01 17:10:00,CPU,Medium,67,9,12,user,30,1,CPU-Node-20,97,382
2026-01-01 17:12:00,GPU,High,72,1,19,user,20,0,GPU-Node-2,100,477
2026-01-01 17:14:00,GPU,Low,62,0,10,admin,30,0,GPU-Node-17,82,328
2026-01-01 17:16:00,GPU,Medium,79,1,12,user,49,1,GPU-Node-23,100,383
2026-01-01 17:18:00,CPU,High,92,6,21,user,24,0,CPU-Node-47,100,576
2026-01-01 17:20:00,CPU,High,71,12,15,user,24,1,CPU-Node-32,96,403
2026-01-01 17:22:00,GPU,Medium,83,1,16,user,34,0,GPU-Node-45,100,485
2026-01-01 17:24:00,CPU,Low,67,3,15,user,20,1,CPU-Node-8,93,400
2026-01-01 17:26:00,GPU,Medium,75,1,14,user,25,1,GPU-Node-21,100,399
2026-01-01 17:28:00,CPU,High,79,11,20,admin,33,1,CPU-Node-13,100,474
2026-01-01 17:30:00,GPU,High,61,1,14,user,43,1,GPU-Node-17,93,394
2026-01-01 17:32:00,CPU,High,54,11,10,user,26,1,CPU-Node-50,68,314
2026-01-01 17:34:00,GPU,Low,85,2,17,user,34,0,GPU-Node-38,100,490
2026-01-01 17:36:00,CPU,Low,67,13,14,user,24,1,CPU-Node-1,94,409
2026-01-01 17:38:00,GPU,High,67,0,9,user,34,0,GPU-Node-30,80,325
2026-01-01 17:40:00,CPU,Low,74,8,15,user,27,1,CPU-Node-16,100,443
2026-01-01 17:42:00,GPU,Medium,77,3,10,user,14,1,GPU-Node-35,100,348
2026-01-01 17:44:00,CPU,High,80,10,18,user,15,0,CPU-Node-41,100,466
2026-01-01 17:46:00,CPU,Low,72,5,10,user,30,1,CPU-Node-34,92,341
2026-01-01 17:48:00,GPU,Medium,72,1,17,admin,30,0,GPU-Node-12,100,448
2026-01-01 17:50:00,CPU,Medium,60,7,8,admin,32,1,CPU-Node-50,73,303
2026-01-01 17:52:00,GPU,Low,74,2,12,user,32,1,GPU-Node-14,97,332
2026-01-01 17:54:00,GPU,Low,52,3,7,admin,20,1,GPU-Node-14,64,256
2026-01-01 17:56:00,CPU,Medium,86,2,20,user,21,0,CPU-Node-15,100,507
2026-01-01 17:58:00,GPU,High,63,1,13,user,25,1,GPU-Node-47,90,337
2026-01-01 18:00:00,CPU,Medium,79,7,18,user,29,0,CPU-Node-2,100,494
2026-01-01 18:02:00,CPU,Low,63,5,11,admin,6,1,CPU-Node-38,88,331
2026-01-01 18:04:00,CPU,Low,94,6,18,user,27,0,CPU-Node-20,100,488
2026-01-01 18:06:00,GPU,Low,62,2,18,user,34,0,GPU-Node-1,94,434
2026-01-01 18:08:00,CPU,Medium,59,8,16,user,22,0,CPU-Node-35,96,434
2026-01-01 18:10:00,GPU,Low,75,2,17,user,12,0,GPU-Node-41,100,467
2026-01-01 18:12:00,GPU,Medium,66,0,11,user,31,0,GPU-Node-31,90,325
2026-01-01 18:14:00,CPU,Medium,73,12,17,user,19,0,CPU-Node-18,100,447
2026-01-01 18:16:00,CPU,Low,78,6,12,user,25,1,CPU-Node-18,100,382
2026-01-01 18:18:00,GPU,High,69,2,9,admin,38,1,GPU-Node-17,93,291
2026-01-01 18:20:00,CPU,Low,84,8,22,user,30,0,CPU-Node-37,100,554
2026-01-01 18:22:00,CPU,Medium,57,10,13,user,30,1,CPU-Node-38,85,395
2026-01-01 18:24:00,CPU,Medium,72,6,11,user,29,1,CPU-Node-42,91,386
2026-01-01 18:26:00,CPU,Medium,59,4,7,user,23,1,CPU-Node-33,72,296
2026-01-01 18:28:00,CPU,Low,76,8,16,user,20,0,CPU-Node-13,100,426
2026-01-01 18:30:00,CPU,Low,74,1,9,admin,42,1,CPU-Node-34,93,321
2026-01-01 18:32:00,CPU,Medium,62,3,13,user,31,1,CPU-Node-29,80,382
2026-01-01 18:34:00,GPU,High,75,2,15,user,28,1,GPU-Node-23,100,413
2026-01-01 18:36:00,GPU,Medium,65,1,13,user,21,1,GPU-Node-4,92,365
2026-01-01 18:38:00,CPU,High,68,5,11,user,34,1,CPU-Node-27,95,321
2026-01-01 18:40:00,GPU,High,67,2,16,user,16,0,GPU-Node-34,100,412
2026-01-01 18:42:00,GPU,Low,71,0,16,admin,47,0,GPU-Node-41,99,450
2026-01-01 18:44:00,CPU,High,76,10,19,user,26,0,CPU-Node-4,99,507
2026-01-01 18:46:00,CPU,Medium,64,10,11,user,38,1,CPU-Node-34,92,327
2026-01-01 18:48:00,GPU,Medium,66,1,7,admin,29,1,GPU-Node-1,86,301
2026-01-01 18:50:00,CPU,Medium,67,6,10,user,25,1,CPU-Node-44,95,375
2026-01-01 18:52:00,CPU,High,66,7,10,user,41,1,CPU-Node-21,83,351
2026-01-01 18:54:00,CPU,Medium,74,9,14,user,30,1,CPU-Node-13,100,413
2026-01-01 18:56:00,GPU,High,100,1,23,admin,26,1,GPU-Node-4,100,563
2026-01-01 18:58:00,CPU,High,53,9,15,user,45,1,CPU-Node-46,86,393
2026-01-01 19:00:00,CPU,High,41,5,17,user,34,0,CPU-Node-16,76,410
2026-01-01 19:02:00,GPU,Low,34,2,2,user,37,1,GPU-Node-12,40,140
2026-01-01 19:04:00,GPU,High,37,1,2,user,17,1,GPU-Node-46,36,175
2026-01-01 19:06:00,CPU,Medium,27,12,0,user,37,1,CPU-Node-44,25,75
2026-01-01 19:08:00,GPU,Medium,35,1,11,user,22,1,GPU-Node-11,55,300
2026-01-01 19:10:00,CPU,Low,25,9,1,admin,16,1,CPU-Node-35,19,115
2026-01-01 19:12:00,CPU,Low,30,13,5,admin,19,1,CPU-Node-8,36,171
2026-01-01 19:14:00,CPU,Medium,33,7,9,user,33,1,CPU-Node-37,49,218
2026-01-01 19:16:00,CPU,Medium,42,6,10,user,38,1,CPU-Node-16,58,284
2026-01-01 19:18:00,CPU,High,31,3,10,user,16,1,CPU-Node-11,57,262
2026-01-01 19:20:00,CPU,Low,28,3,9,user,44,1,CPU-Node-11,39,263
2026-01-01 19:22:00,CPU,High,32,10,4,user,40,1,CPU-Node-31,50,156
2026-01-01 19:24:00,CPU,Medium,19,9,5,user,36,1,CPU-Node-9,29,169
2026-01-01 19:26:00,GPU,High,43,1,13,user,46,1,GPU-Node-30,63,307
2026-01-01 19:28:00,CPU,Low,50,9,14,user,39,1,CPU-Node-19,84,363
2026-01-01 19:30:00,CPU,Low,14,8,7,user,21,1,CPU-Node-9,32,208
2026-01-01 19:32:00,GPU,High,29,1,7,user,45,1,GPU-Node-23,41,217
2026-01-01 19:34:00,CPU,Low,35,7,1,user,20,1,CPU-Node-26,34,149
2026-01-01 19:36:00,CPU,Medium,25,11,6,admin,22,1,CPU-Node-5,36,174
2026-01-01 19:38:00,CPU,High,33,4,5,user,21,1,CPU-Node-24,47,180
2026-01-01 19:40:00,CPU,High,33,9,5,user,45,1,CPU-Node-1,35,197
2026-01-01 19:42:00,CPU,High,53,9,10,user,24,1,CPU-Node-14,72,305
2026-01-01 19:44:00,CPU,Medium,23,10,6,admin,17,1,CPU-Node-13,27,169
2026-01-01 19:46:00,CPU,Medium,37,7,3,admin,20,1,CPU-Node-44,43,214
2026-01-01 19:48:00,CPU,Medium,48,1,8,user,48,1,CPU-Node-29,62,282
2026-01-01 19:50:00,CPU,Medium,56,8,11,user,26,1,CPU-Node-9,70,316
2026-01-01 19:52:00,GPU,High,20,1,5,user,25,1,GPU-Node-5,22,181
2026-01-01 19:54:00,CPU,Medium,36,4,6,user,42,1,CPU-Node-48,52,217
2026-01-01 19:56:00,CPU,Medium,36,10,10,user,26,1,CPU-Node-9,51,266
2026-01-01 19:58:00,CPU,Medium,31,7,6,user,33,1,CPU-Node-4,39,192
2026-01-01 20:00:00,GPU,Low,35,1,2,user,16,1,GPU-Node-39,42,149
2026-01-01 20:02:00,CPU,Medium,44,4,9,user,26,1,CPU-Node-15,63,248
2026-01-01 20:04:00,GPU,High,40,2,9,user,43,1,GPU-Node-45,56,241
2026-01-01 20:06:00,GPU,High,30,1,1,user,20,1,GPU-Node-1,34,100
2026-01-01 20:08:00,CPU,High,34,6,4,user,27,1,CPU-Node-45,44,167
2026-01-01 20:10:00,GPU,Medium,36,2,7,user,51,1,GPU-Node-13,47,222
2026-01-01 20:12:00,GPU,Medium,39,2,10,user,24,1,GPU-Node-23,67,272
2026-01-01 20:14:00,GPU,Medium,30,2,7,user,26,1,GPU-Node-44,46,220
2026-01-01 20:16:00,CPU,Low,29,10,5,user,10,1,CPU-Node-3,38,157
2026-01-01 20:18:00,GPU,Medium,36,1,7,user,25,1,GPU-Node-26,48,200
2026-01-01 20:20:00,CPU,High,12,8,0,user,39,1,CPU-Node-3,17,75
2026-01-01 20:22:00,CPU,Low,17,5,0,user,21,1,CPU-Node-21,11,92
2026-01-01 20:24:00,CPU,High,29,11,6,user,36,1,CPU-Node-22,47,195
2026-01-01 20:26:00,GPU,Low,33,1,5,user,25,1,GPU-Node-9,48,180
